N_1_Secure,SOLVED,Bus_1_VM,Bus_2_VM,Bus_3_VM,Bus_4_VM,Bus_5_VM,Bus_6_VM,Bus_7_VM,Bus_8_VM,Bus_9_VM,Bus_10_VM,Bus_11_VM,Bus_12_VM,Bus_13_VM,Bus_14_VM,Bus_15_VM,Bus_16_VM,Bus_17_VM,Bus_18_VM,Bus_19_VM,Bus_20_VM,Bus_21_VM,Bus_22_VM,Bus_23_VM,Bus_24_VM,Bus_25_VM,Bus_26_VM,Bus_27_VM,Bus_28_VM,Bus_29_VM,Bus_30_VM,Bus_31_VM,Bus_32_VM,Bus_33_VM,Bus_34_VM,Bus_35_VM,Bus_36_VM,Bus_37_VM,Bus_38_VM,Bus_39_VM,Bus_40_VM,Bus_41_VM,Bus_42_VM,Bus_43_VM,Bus_44_VM,Bus_45_VM,Bus_46_VM,Bus_47_VM,Bus_48_VM,Bus_49_VM,Bus_50_VM,Bus_51_VM,Bus_52_VM,Bus_53_VM,Bus_54_VM,Bus_55_VM,Bus_56_VM,Bus_57_VM,Bus_58_VM,Bus_59_VM,Bus_60_VM,Bus_61_VM,Bus_62_VM,Bus_63_VM,Bus_64_VM,Bus_65_VM,Bus_66_VM,Bus_67_VM,Bus_68_VM,Load_3_PD,Load_17_PD,Load_18_PD,Load_20_PD,Load_21_PD,Load_23_PD,Load_24_PD,Load_25_PD,Load_26_PD,Load_27_PD,Load_28_PD,Load_29_PD,Load_33_PD,Load_36_PD,Load_39_PD,Load_40_PD,Load_41_PD,Load_42_PD,Load_44_PD,Load_45_PD,Load_46_PD,Load_47_PD,Load_48_PD,Load_49_PD,Load_50_PD,Load_51_PD,Load_52_PD,Load_53_PD,Load_55_PD,Load_56_PD,Load_59_PD,Load_60_PD,Load_61_PD,Load_64_PD,Load_67_PD,Load_68_PD,Load_3_QD,Load_17_QD,Load_18_QD,Load_20_QD,Load_21_QD,Load_23_QD,Load_24_QD,Load_25_QD,Load_26_QD,Load_27_QD,Load_28_QD,Load_29_QD,Load_33_QD,Load_36_QD,Load_39_QD,Load_40_QD,Load_41_QD,Load_42_QD,Load_44_QD,Load_45_QD,Load_46_QD,Load_47_QD,Load_48_QD,Load_49_QD,Load_50_QD,Load_51_QD,Load_52_QD,Load_53_QD,Load_55_QD,Load_56_QD,Load_59_QD,Load_60_QD,Load_61_QD,Load_64_QD,Load_67_QD,Load_68_QD
0,1,1.044999957,0.979999959,0.98299998,0.997000039,1.011000156,1.049999952,1.063000083,1.030000091,1.025000095,1.01000011,1,1.015599966,1.011000156,0.99999994,0.999999702,1,0.9428581,0.988855124,0.928770721,0.978282511,0.953159809,0.989434719,0.990985811,0.945224762,0.994194567,0.981822014,0.96121484,0.987001657,0.990233839,0.965188503,0.973062932,0.961164117,0.959412992,0.957155347,1.005060792,0.950610995,0.947903156,0.973392308,0.942689955,1.017452955,0.99877727,0.998782635,0.943285108,0.943253756,0.976652682,0.964246869,0.999807894,1.011068821,0.958254993,0.962872148,0.969767153,0.947809339,0.974736214,0.982794404,0.95199424,0.915867865,0.906199932,0.905351877,0.899416447,0.901638806,0.945419788,0.908819377,0.906202316,0.833073556,0.908838212,0.914171815,0.919873834,0.939127445,0,6162.487305,2532.575439,703.7493896,281.9196472,256.6054993,322.1170654,230.844696,145.5750122,291.5108337,210.8448334,291.558197,115.9469757,103.5543823,279.4361572,66.70000458,1024.866821,1181.824097,272.4704895,214.4882965,152.9956055,206.7624512,241.6773529,170.8904266,102.8938675,353.1584473,163.6337128,261.0168152,335.3410339,209.0619354,239.6096191,218.6339569,107.6151886,9.00568676,321.7537537,345.4008789,0,308.1243591,126.1161118,106.5973434,118.3239441,87.94946289,0,48.43616104,17.80413818,78.8427887,28.65852165,27.71856117,0,0,13.18687534,23.91362572,256.2167053,256.9182739,4.929012775,21.65506935,28.93414116,33.17442322,2.204354048,30.21842766,0,0,31.06969261,122.4620132,2.082864046,76.93479156,86.01371765,74.13450623,129.3451691,88.05560303,153.8385162,33.59522247
0,1,1.044999957,0.980000019,0.98300004,0.997000039,1.011000156,1.049999952,1.063000083,1.030000091,1.025000095,1.01000011,1,1.015599966,1.011000156,0.99999994,0.999999762,1,0.941343188,0.988019466,0.928623259,0.978169739,0.952619016,0.989227593,0.990906596,0.944869995,0.994067192,0.981607795,0.960882187,0.986867607,0.990191162,0.96322906,0.971353352,0.959945679,0.957543969,0.954718053,1.001554728,0.948676884,0.947584033,0.971166193,0.937863588,1.013341188,0.998636186,0.998848438,0.939595163,0.939484894,0.970997572,0.960882008,0.996863961,1.007499695,0.954387903,0.956676662,0.963209152,0.94758743,0.97281611,0.982283413,0.951735377,0.915697813,0.905775666,0.9049263,0.898913682,0.901012063,0.943284094,0.908402741,0.905735791,0.831949949,0.908383429,0.913766146,0.919126093,0.938712835,0,6253.080566,2496.196777,705.1057129,287.6802063,251.9179382,314.9655457,230.4573059,143.47995,291.8047485,211.3178711,285.931366,112.8756409,103.594223,277.1350098,66.76869202,1030.888184,1165.978394,278.2996521,209.4786682,157.8084869,207.4428101,247.3104553,165.6425781,100.8737183,337.9413147,158.5146484,255.9844666,328.9427795,200.470871,235.2709503,208.9888763,105.9049454,9.261940956,329.372406,341.4937439,0,312.6540222,124.3045349,106.8027878,120.7416916,86.3428421,0,48.35488129,17.54790878,78.92227936,28.72282028,27.18361855,0,0,13.0782814,23.9382534,257.7220459,253.4735718,5.034461975,21.14928818,29.84434128,33.28358459,2.255733967,29.29045486,0,0,30.09771919,120.100975,2.043123007,73.77328491,84.45624542,70.86405182,127.2895966,90.56119537,157.4811707,33.21519852
0,1,1.044999957,0.980000019,0.98300004,0.997000039,1.011000156,1.049999952,1.063000202,1.030000091,1.025000095,1.01000011,1,1.015599966,1.011000156,0.99999994,0.999999702,1,0.94121033,0.987258792,0.928660393,0.978488147,0.952762723,0.989245296,0.990824103,0.944683552,0.99404341,0.981573343,0.960797906,0.986875594,0.990203023,0.962560594,0.970697939,0.959548235,0.956943691,0.953991473,1.000499129,0.948424757,0.947297156,0.970348239,0.936974585,1.009911656,0.998557568,0.998854458,0.93899262,0.938863575,0.969271719,0.959647238,0.994742572,1.004729629,0.952504814,0.953996539,0.96092689,0.947120011,0.971960127,0.981915712,0.951202512,0.91503191,0.905029118,0.904218853,0.897948146,0.900038838,0.94281137,0.907957375,0.905196846,0.831503153,0.907937527,0.913304389,0.918934643,0.93853879,0,6250.975098,2563.36792,690.3806152,281.4608459,254.1888275,322.7000427,228.8239288,142.1679688,288.8023987,210.5297546,284.1231995,116.1070557,103.824791,275.7740173,65.68508148,1017.574341,1157.24231,276.0673523,217.637558,154.3762512,211.4630737,246.3628845,170.7162628,104.0397263,344.1469727,163.59758,253.2978363,336.115509,203.7194214,240.0037842,217.9952698,104.8115158,9.25005722,327.5672302,339.4899292,0,312.5487366,127.6494827,104.5723572,118.1313782,87.12117004,0,48.01215744,17.38744926,78.11026001,28.61569595,27.01171303,0,0,13.0140543,23.54975128,254.3935852,251.5744019,4.994080067,21.97302437,29.19524574,33.92861938,2.247091055,30.18763351,0,0,31.06283188,118.8404694,2.087673903,74.96874237,86.15520477,73.91793823,125.9753799,90.44500732,156.6180878,33.020298
0,1,1.044999957,0.980000019,0.98300004,0.997000039,1.011000156,1.049999952,1.063000202,1.030000091,1.025000095,1.01000011,1,1.015599966,1.011000156,0.99999994,0.999999762,1,0.943013549,0.989680111,0.928770185,0.978349507,0.953000903,0.989376247,0.990968287,0.945168078,0.994349062,0.982061923,0.961456299,0.987015188,0.990302682,0.965712845,0.973583817,0.961505949,0.95994401,0.957928598,1.00635612,0.950872898,0.947964609,0.974108756,0.94485563,1.019865155,0.998846948,0.998767138,0.944534957,0.944547176,0.979064107,0.965449274,1.00123322,1.012966037,0.960275352,0.966138899,0.972775221,0.947903335,0.975337029,0.982795119,0.95207113,0.91573596,0.906001687,0.905136406,0.899270236,0.901468515,0.945851862,0.908474088,0.905826151,0.83156091,0.908450723,0.913924754,0.919696331,0.939059973,0,6168.553711,2472.395996,700.4192505,284.5521851,255.458252,320.7064514,232.4455566,141.3056335,288.7471008,213.6826782,287.3068848,115.0150146,102.3296814,268.2438354,68.19415283,1030.779419,1190.279419,279.3322754,214.4103088,158.1690216,207.0892334,246.1612396,166.918396,100.3520355,352.3925476,161.7637024,260.8090515,325.0210571,208.4482117,236.6839447,218.3159637,104.9732895,9.438147545,322.9753418,344.4317322,0,308.4276733,123.1193161,106.0929184,119.4288406,87.55625916,0,48.77206039,17.28198433,78.0953064,29.04425049,27.31438828,0,0,12.65869904,24.44931602,257.6948547,258.7564087,5.053143024,21.64719391,29.91252327,33.22685242,2.245251894,29.51605988,0,0,30.71462822,122.3645477,2.018764019,76.70894623,84.96347046,74.02667236,126.1698227,92.28411865,154.4225922,33.50095749
1,1,1.044999957,0.979999959,0.98300004,0.997000098,1.011000156,1.049999952,1.063000202,1.030000091,1.025000215,1.01000011,1,1.015599966,1.011000156,1,0.999999821,1,0.94579494,0.993709624,0.928971291,0.978333652,0.953556418,0.989644647,0.991208613,0.945861638,0.995064199,0.98304975,0.962796867,0.987585187,0.990593553,0.970386922,0.978087902,0.964486182,0.964550018,0.964114606,1.016005397,0.954589784,0.948952615,0.9803918,0.957485855,1.03182137,0.999188304,0.998973846,0.953600407,0.953848779,0.996030211,0.976196826,1.009388447,1.022998452,0.974434972,0.988870561,0.994212687,0.948982716,0.98036772,0.98402077,0.953335702,0.917383909,0.907735825,0.906760156,0.901227474,0.903728008,0.9502545,0.909763515,0.907303691,0.834066093,0.909825265,0.915239751,0.920332134,0.939793169,0,6033.049805,2471.453125,706.954834,283.5250549,257.8049927,314.199707,235.0197144,144.7637787,281.5647278,212.1829224,297.6277466,114.0085449,105.6805573,271.9640198,66.25467682,1043.054565,1152.933716,274.3506775,216.9533081,152.9603882,206.4513855,244.1327057,169.6622925,100.2187958,337.640686,162.7442322,259.3561707,330.3095398,200.5113068,243.5420532,209.9088745,105.3090591,9.013479233,329.7122498,332.9169312,0,301.6524963,123.0723648,107.0828705,118.9977417,88.36058044,0,49.31217194,17.70492172,76.15274048,28.8404026,28.29560089,0,0,12.83425808,23.75396347,260.7636414,250.6377411,4.963025093,21.9039402,28.9274807,33.12451172,2.226748943,30.00125885,0,0,30.90080643,121.6828842,2.0516119,73.78816223,87.42536163,71.17599487,126.5733871,88.13179779,157.6436615,32.38097763
1,1,1.045000076,0.979999959,0.98300004,0.997000098,1.011000156,1.049999952,1.063000321,1.030000091,1.025000095,1.01000011,1,1.015599966,1.011000156,1,0.999999881,1,0.945420265,0.992734373,0.928853631,0.978460908,0.953151882,0.989434898,0.990992129,0.945339739,0.994943917,0.982435822,0.961954951,0.987312853,0.990498304,0.969788194,0.97751528,0.964033365,0.96381098,0.963069558,1.014424443,0.954087734,0.948352158,0.979598165,0.95528543,1.031325936,0.999201,0.998784482,0.952144027,0.952348351,0.993342638,0.974942982,1.008806109,1.022461176,0.972698092,0.985139966,0.990820289,0.948425055,0.979723752,0.98358953,0.952836871,0.916736484,0.907277286,0.90633291,0.900887847,0.903309226,0.94968766,0.909240782,0.90675658,0.832624078,0.909216225,0.914621592,0.919753551,0.939248979,0,6044.272461,2551.293457,697.2897949,284.1702576,257.4454346,321.0966797,233.2924805,144.6387329,287.9654541,210.6015015,284.2190857,116.0870438,105.0287399,277.7964478,67.85297394,1034.274536,1192.234253,273.8088379,216.3065643,151.957962,206.5068054,244.2309113,169.8450012,102.1333466,349.2084961,162.5078278,260.8293152,322.8815613,205.6860657,237.9781952,209.4880981,104.3049774,9.34762764,329.7583923,340.9487915,0,302.213623,127.0482178,105.6188965,119.2685394,88.23735046,0,48.94976425,17.68963051,77.88388824,28.62544632,27.02083015,0,0,13.10949612,24.32699203,258.568634,259.181366,4.953223228,21.83864403,28.73790359,33.13339996,2.22764492,30.03356743,0,0,30.85592079,122.3740311,2.005475998,75.69246674,85.4280777,71.03331757,125.3665695,91.39902496,157.6657257,33.1621933
1,1,1.045000076,0.980000019,0.98300004,0.997000098,1.011000156,1.049999952,1.063000441,1.03000021,1.025000215,1.01000011,0.99999994,1.015599966,1.011000156,1,0.999999881,1,0.943528593,0.990459263,0.928854227,0.978622794,0.953428507,0.989587724,0.991179466,0.945239365,0.994319379,0.982222497,0.961643338,0.987259626,0.990353703,0.965964198,0.973961353,0.961968005,0.960819662,0.959388316,1.008881927,0.951498389,0.948003948,0.975073218,0.948286355,1.019579768,0.998912513,0.998694301,0.947002411,0.947091997,0.983892024,0.96760416,1.001000881,1.012643099,0.963307738,0.972688019,0.97897923,0.947955489,0.975367486,0.982755423,0.952093244,0.915893257,0.906034827,0.905147135,0.899206221,0.901497245,0.946143687,0.908538759,0.905879259,0.831841588,0.908541262,0.91400826,0.919590712,0.939098716,0,6151.892578,2556.231445,689.2545166,274.5922546,251.8789978,309.9004211,235.1129456,143.7224731,286.6225891,209.5393829,296.9895935,113.4085159,103.8009491,272.2497559,66.3843689,1001.309082,1199.189575,268.62677,212.2217712,156.9072266,210.5944824,251.6963043,171.5183411,101.6859436,347.4150391,159.4880219,265.1054688,333.5868835,203.4827271,242.0754852,211.2743683,106.5712891,9.358316422,326.5489197,345.4420471,0,307.594635,127.2941132,104.4017944,115.2485733,86.32949066,0,49.3317337,17.57756996,77.52069855,28.48108482,28.23492813,0,0,12.84774113,23.80046082,250.3272705,260.6933899,4.859478951,21.4262352,29.6738987,33.78926086,2.295737028,30.32946205,0,0,30.28253555,124.3803024,2.071968079,74.88163757,86.89890289,71.6390152,128.0904999,91.50354004,156.1311951,33.59922791
1,1,1.045000076,0.979999959,0.98300004,0.997000098,1.011000156,1.049999952,1.063000321,1.030000091,1.025000215,1.01000011,1,1.015599966,1.011000156,1,0.999999881,1,0.943662941,0.990831017,0.928747118,0.978356242,0.952972591,0.989401221,0.99106884,0.945103586,0.994361639,0.981921554,0.961221159,0.987159371,0.990282536,0.966586053,0.974476218,0.962205946,0.961102068,0.959638,1.009154081,0.951743126,0.947853625,0.975565255,0.948120177,1.021179199,0.998901129,0.998888791,0.947014332,0.947096825,0.984181881,0.968174934,1.002326965,1.014205813,0.964039505,0.97323525,0.979406238,0.94789207,0.976129055,0.982927144,0.952146828,0.916034102,0.906496882,0.905623078,0.899917066,0.902171254,0.946759582,0.908856094,0.906291306,0.832754374,0.908830583,0.914115548,0.919312,0.938971281,0,6142.887695,2496.437256,699.4260254,283.5383301,250.9214478,315.8276672,232.1318359,145.7392578,293.5560913,208.0379181,295.5914001,113.4195175,103.8735352,278.6819153,68.49808502,1025.493408,1162.098145,269.3092651,209.6609192,158.1185303,205.5630188,243.4199982,169.8829346,102.91362,346.2662659,159.3746033,263.666626,334.5563049,207.291275,235.914032,211.5046082,104.9060211,9.141659737,331.7630615,329.6360779,0,307.1443787,124.3164978,105.9424667,119.0033112,86.001297,0,48.70623398,17.82422638,79.39595032,28.27699852,28.10200119,0,0,13.15128231,24.55828285,256.3733521,252.6300354,4.871826172,21.16768837,29.90297318,32.98197556,2.220248938,30.04027557,0,0,30.26100349,123.705246,2.077989101,76.28318024,84.68709564,71.71707916,126.0889664,89.38511658,158.6242218,32.06186676
0,1,1.045000076,0.980000019,0.98300004,0.997000098,1.011000037,1.049999952,1.063000321,1.030000091,1.025000215,1.00999999,0.99999994,1.015599966,1.011000156,1,0.999999821,1,0.942635417,0.989782333,0.928813159,0.978134751,0.953595757,0.989681065,0.991279006,0.94550544,0.994547307,0.982106864,0.961525619,0.987236559,0.990400136,0.965235591,0.973398507,0.961285174,0.959646046,0.957576454,1.006039739,0.950357914,0.948215723,0.974167764,0.94446218,1.018477678,0.998828053,0.998787701,0.944210351,0.944228351,0.978883922,0.966230273,1.000478148,1.01186657,0.961263895,0.966276467,0.972751081,0.948134005,0.975042343,0.982773662,0.952257931,0.916156292,0.906108439,0.905228615,0.899145126,0.901362181,0.945041478,0.908797801,0.90612632,0.832816064,0.908866823,0.914353371,0.920115888,0.939427614,0,6198.048828,2470.405273,712.2276001,276.3571777,251.8633423,320.4471741,228.8172913,144.130722,290.5033569,208.2026672,287.3157654,112.2485275,103.3704376,270.6624756,66.24767303,1018.687927,1182.112549,272.6885376,212.7891083,152.3237305,205.0592957,248.6649475,167.0625763,102.5807343,349.557373,161.5043335,254.3453522,325.7473145,201.4431,241.9891357,214.3395844,108.291069,9.094567299,322.3392944,343.5957947,0,309.9024353,123.0201874,107.8815308,115.9893265,86.3241272,0,48.01077652,17.62749863,78.57030487,28.29939079,27.31523514,0,0,12.77283764,23.7514534,254.6719818,256.9809875,4.932957172,21.48351479,28.80707741,32.90115356,2.268089056,29.54155159,0,0,30.66538048,119.3319473,2.023274899,74.13105774,86.86789703,72.67836761,130.1575317,88.9246521,154.1184845,33.41965103
1,1,1.045000076,0.979999959,0.98300004,0.997000039,1.011000156,1.049999952,1.063000321,1.03000021,1.025000215,1.01000011,1,1.015599966,1.011000037,1,0.999999881,1,0.945946336,0.994244993,0.929001272,0.978402019,0.953717768,0.98970741,0.991235375,0.945883751,0.995413244,0.983016253,0.962527812,0.987694025,0.990694702,0.970236778,0.97810483,0.964572191,0.964778602,0.964630425,1.017085195,0.954740405,0.948868632,0.980757296,0.959364295,1.031645417,0.999264896,0.998761833,0.954780757,0.95506835,0.998391449,0.977378845,1.009149671,1.022747755,0.976244032,0.99217546,0.997289538,0.948870242,0.980144799,0.983697593,0.953134418,0.917069256,0.907452762,0.906512082,0.90098089,0.903342366,0.950005531,0.909611762,0.907113075,0.833886325,0.909680426,0.91510272,0.920470297,0.93983233,0,6027.694824,2483.730713,704.4337158,280.3805847,258.2290039,318.1868591,228.7480621,140.2236176,287.1498718,208.4597778,289.4989929,117.436264,102.3599396,267.8215942,66.24446869,1009.658081,1192.156494,276.4360352,216.3238983,151.3879089,207.2299194,249.398941,170.7779388,101.9423218,337.237793,161.4307709,259.9878845,324.2422791,205.3662109,236.9441986,214.5401917,107.6986465,9.019908905,326.1158447,331.9306946,0,301.3847351,123.6837616,106.7009888,117.6779785,88.50591278,0,47.99624634,17.14965057,77.66331482,28.33433723,27.52279282,0,0,12.63877106,23.75030518,252.4145203,259.1644592,5.000750065,21.84039307,28.63009644,33.2494278,2.274782896,30.19853783,0,0,30.65141487,121.9792862,2.013926983,75.57476044,85.05690002,72.7463913,129.4454956,88.194664,155.9241333,32.28505325
1,1,1.045000076,0.980000019,0.98299998,0.996999979,1.011000156,1.049999952,1.063000321,1.030000091,1.025000215,1.01000011,1,1.015599847,1.011000156,1,0.999999821,1,0.943757117,0.991128147,0.928719163,0.978660226,0.952538967,0.989197731,0.990895271,0.944739759,0.994864464,0.982242167,0.961506128,0.987255752,0.990423381,0.966920972,0.974904358,0.962366343,0.961319149,0.959926784,1.009749651,0.951870441,0.947652221,0.976199985,0.949278653,1.022185445,0.998953283,0.998828709,0.947682858,0.947784901,0.985469282,0.969492137,1.003165603,1.015092254,0.965946257,0.974965513,0.981041253,0.947605312,0.976670742,0.982707858,0.9518255,0.915429473,0.905749619,0.904898345,0.898924768,0.901215374,0.946864367,0.908365548,0.905707181,0.832152188,0.908330202,0.913591683,0.918799281,0.938589156,0,6138.400391,2509.37207,683.4742432,287.5750122,250.3249817,319.9760437,225.1576233,141.7455444,286.29245,209.6007385,287.7010193,114.1852493,102.3292694,273.6128235,68.73399353,1016.87677,1173.945435,276.1556396,211.7115784,157.939743,203.2204132,252.1445923,167.7896729,102.4671173,352.1968079,161.5906525,255.0074768,329.3372803,209.6772003,242.5475311,218.4957733,104.0081024,9.170292854,333.5147705,332.9725037,0,306.9200134,124.96064,103.5262604,120.6975479,85.796875,0,47.2428894,17.33578682,77.43141174,28.48941994,27.35186005,0,0,12.91206646,24.64286041,254.2191925,255.2055359,4.995676994,21.37472725,29.86916351,32.60611343,2.299827099,29.67012596,0,0,30.68177032,119.642601,2.045572996,77.16120911,87.06835175,74.08765411,125.0097427,89.66509247,159.4617462,32.38638306
1,1,1.044999957,0.980000019,0.98300004,0.996999919,1.011000156,1.049999952,1.063000321,1.030000091,1.025000334,1.01000011,1,1.015599847,1.011000156,1.000000119,0.999999881,1,0.944030404,0.991069913,0.928729832,0.978270531,0.953052342,0.989458859,0.991158426,0.9451226,0.994425118,0.982202828,0.961442471,0.987333536,0.990382135,0.966881514,0.974911153,0.962550282,0.961718857,0.960511148,1.010521173,0.952178657,0.947855413,0.976526141,0.950340331,1.021028757,0.998922884,0.998853564,0.948355615,0.948474348,0.986586392,0.97034514,1.002221704,1.01400888,0.966780722,0.976300836,0.982373714,0.947765112,0.976364136,0.982891023,0.95203346,0.91578126,0.906273782,0.905399144,0.899667144,0.901977539,0.946996689,0.90861547,0.906023324,0.831984878,0.908566296,0.913907468,0.919297397,0.938993633,0,6122,2578,703.1689453,281.943512,248.3718567,316.2209473,233.9823914,139.0640411,291.0736389,207.2272491,296.9257813,115.2774582,104.9942398,267.409668,66.95316315,1014.56134,1167.064575,280.3538513,210.8729858,151.4563141,211.5467987,251.1798553,167.8151703,100.8840408,340.8488464,164.8740387,262.0776978,331.7362366,209.9013977,238.8632813,211.798996,107.2674866,9.33528614,330.9689941,329.0582886,0,306.1000061,128.3781433,106.5094147,118.3339615,85.12745667,0,49.09452057,17.00783157,78.72454071,28.1668129,28.22886467,0,0,12.61933327,24.00438881,253.6403351,253.7097015,5.071622849,21.29006004,28.64303207,33.94205475,2.291027069,29.67463493,0,0,31.30520058,122.9597473,2.060472965,77.24372101,85.74580383,71.81690979,128.9272614,91.27835083,158.2445526,32.00566864
0,1,1.044999957,0.980000019,0.98300004,0.99699986,1.011000156,1.049999833,1.063000321,1.030000091,1.025000215,1.01000011,1,1.015599847,1.011000156,1.000000119,0.999999881,1,0.941969156,0.988312721,0.928791761,0.978428125,0.95318979,0.989437222,0.990973532,0.945207,0.994139671,0.98181951,0.961099803,0.987168074,0.990295947,0.963754356,0.971962333,0.960357547,0.958221555,0.955638111,1.003012061,0.949407995,0.94774586,0.972242296,0.939973056,1.013499022,0.998691857,0.998749316,0.941191375,0.941112936,0.973576665,0.963089824,0.997189641,1.007764697,0.957050025,0.959772885,0.966384947,0.947600424,0.973335922,0.982302547,0.9516294,0.915403664,0.90525645,0.904405415,0.898133755,0.900313497,0.943725646,0.908100784,0.905327976,0.831218123,0.908123672,0.913685083,0.919731319,0.939060807,0,6206.909668,2554.131836,697.1431885,279.8238831,257.3890991,309.2745361,231.5262299,143.4797058,291.4633179,206.2449646,292.4251404,115.7065735,103.6954193,279.3311768,68.41680145,1012.191895,1184.399292,279.6358032,217.1992493,151.4646606,211.4539337,250.718338,168.1914368,104.5876007,342.0205994,160.8882294,252.8208771,337.2471924,201.8889465,243.9454956,217.4960175,108.9381561,9.416095734,320.3665161,341.1346436,0,310.3454895,127.1895676,105.5966873,117.4443359,88.21803284,0,48.5791626,17.54787636,78.82993317,28.03329468,27.80098343,0,0,13.18192196,24.52914047,253.0479736,257.4781189,5.058633804,21.92877007,28.64461327,33.92715454,2.286817074,29.74116898,0,0,30.54839897,118.6167145,2.094702959,74.2951355,87.57019043,73.74864197,130.9352875,92.06848907,153.1752472,33.18027115
1,1,1.044999957,0.9799999,0.98300004,0.99699986,1.011000156,1.049999714,1.063000202,1.030000091,1.025000215,1.00999999,1.000000119,1.015599847,1.011000037,1.000000119,0.999999881,1,0.944371641,0.992003262,0.928924918,0.978560448,0.953396857,0.989525855,0.991024196,0.945499063,0.995134234,0.982598424,0.962111354,0.987303972,0.990496814,0.967979372,0.975968361,0.96307081,0.96242404,0.961440504,1.01210773,0.952686369,0.948402226,0.977702022,0.952646375,1.024899244,0.999020636,0.998918355,0.949984729,0.950153112,0.989604712,0.972085059,1.005010486,1.017389417,0.969204724,0.980448663,0.986218035,0.948343873,0.977884054,0.983230054,0.952593446,0.916492462,0.906667471,0.905768216,0.899954379,0.90220499,0.947743475,0.909127533,0.906536043,0.833340526,0.909186602,0.914595842,0.920029938,0.93940711,0,6115.209961,2532.225098,694.3944092,280.9087219,259.8517456,316.7006226,224.7177429,144.2793579,285.0623474,213.2472687,286.8722534,116.1332474,102.1458511,268.4358521,68.47477722,1023.705322,1155.582275,274.8606873,214.1408234,154.4599762,204.9862671,248.1035156,169.7169495,100.2610321,344.785553,163.432251,253.2485657,326.0953979,203.516037,237.7424774,218.5898132,106.7146149,9.029866219,325.6972656,339.9946594,0,305.760498,126.0986557,105.1803207,117.8996429,89.06209564,0,47.15060043,17.64567757,77.09870911,28.98506737,27.27306747,0,0,12.66775894,24.54992676,255.9263306,251.2135315,4.972250938,21.61998749,29.21107674,32.88943863,2.262968063,30.01092339,0,0,31.03144073,118.8173676,2.025437117,74.89389801,85.34346008,74.11953735,128.2627716,88.29203033,155.723999,33.06938934
1,1,1.044999957,0.979999959,0.98300004,0.99699986,1.011000276,1.049999714,1.063000202,1.030000091,1.025000215,1.01000011,1.000000119,1.015599847,1.011000037,1.000000119,0.999999881,1,0.944289625,0.991587043,0.928766608,0.978390038,0.953241825,0.989473879,0.99102962,0.945152998,0.994830906,0.982535422,0.961991251,0.987319767,0.99049443,0.96732837,0.975214422,0.96267271,0.961818695,0.960605323,1.010725498,0.952504098,0.948056698,0.976650119,0.950483143,1.023157001,0.998970449,0.998878658,0.94870317,0.94882077,0.98705709,0.970167577,1.003472686,1.015696764,0.966752529,0.976978004,0.982990563,0.947941422,0.976905346,0.982930481,0.952195525,0.916118205,0.906620204,0.905738592,0.900110006,0.902364433,0.947428107,0.90889746,0.906351328,0.832702041,0.908862114,0.914140999,0.919217944,0.939008355,0,6096.89209,2476.699219,698.310791,277.6613159,255.1378021,311.0491638,230.0769348,140.3584442,281.7801514,211.9324646,286.9645386,117.2588501,105.6661148,278.0956116,67.57476807,1024.282227,1165.914307,274.459198,215.5233154,157.3517761,211.3800964,250.1002808,170.1126251,103.2871017,353.3959961,165.515152,260.7164001,333.0163269,206.8241577,234.216095,211.9638672,106.706955,9.178323746,334.7366333,342.399353,0,304.8446045,123.3335953,105.7735443,116.5366898,87.44642639,0,48.27507019,17.1661396,76.21100616,28.80635643,27.28184509,0,0,13.12361336,24.22724915,256.0705566,253.4596405,4.964988232,21.75956535,29.757967,33.91531372,2.281179905,30.08089066,0,0,31.42692947,122.3210678,2.068423986,76.11128998,84.07758331,71.87281036,128.2535553,89.7436142,160.0459595,33.30327988
